date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2025-02-11,1,2742,LK3,178.0,15.005618,32.638763,179.23596,115.14682,663.4888,507.7648,53.151638,153.34236,130.36949,final
2025-02-21,1,2742,LK3,178.0,88.35955,25.668915,111.01124,95.85749,585.8483,425.0775,304.411,115.02491,137.38182,final
2025-03-01,1,2742,LK3,178.0,102.20786,35.851124,205.57303,94.1588,665.10675,390.59494,262.43555,212.3594,169.39215,final
2025-03-11,1,2742,LK3,178.0,105.1236,46.784832,295.691,108.30487,697.7978,370.74384,212.6561,265.38223,187.04173,final
2025-03-21,1,2742,LK3,178.0,93.07304,44.724533,300.40448,127.36049,720.24725,361.5,197.2327,230.7369,197.88466,final
2025-04-01,1,2742,LK3,178.0,149.80899,59.890263,348.0056,151.39963,823.83716,372.1324,238.57045,225.70746,219.77353,final
2025-04-11,1,2742,LK3,178.0,54.66854,59.366104,297.55057,163.9809,772.4775,387.4326,92.701805,179.04425,198.11746,final
2025-04-21,1,2742,LK3,178.0,100.88202,65.74457,305.35956,185.00093,716.77527,408.2189,149.66805,163.34634,174.67142,final
2025-05-01,1,2742,LK3,178.0,64.62921,97.767975,220.17978,222.87865,773.75836,468.43707,67.75381,98.81566,164.49037,final
2025-05-11,1,2742,LK3,178.0,48.55618,97.98764,214.06741,261.50018,807.3089,533.78595,52.002533,82.2016,150.76653,final
2025-05-21,1,2742,LK3,178.0,91.19101,85.918915,204.3764,281.67453,810.1404,594.03595,105.798676,73.03628,136.07536,final
2025-06-01,1,2742,LK3,178.0,38.264046,64.69794,178.01123,248.60449,746.19666,622.88275,62.073635,72.16403,119.63963,final
2025-06-11,1,2742,LK3,178.0,50.185394,52.021725,179.64044,202.63858,691.2584,628.1196,96.779594,88.92396,109.97264,final
2025-06-21,1,2742,LK3,178.0,14.19663,46.74532,102.64607,163.46498,612.3821,630.14044,37.09829,63.89819,97.204025,final
2025-07-01,1,2742,LK3,178.0,8.494382,34.788578,72.87641,133.55562,471.0674,605.03876,33.915215,56.205887,78.03888,final
2025-07-11,1,2742,LK3,178.0,17.16854,37.20618,39.85955,118.740074,433.5674,582.87885,52.524387,36.25305,74.60167,final
2025-07-21,1,2742,LK3,178.0,29.2809,36.002995,54.94382,107.99775,361.9663,553.13727,83.60584,53.048687,65.7484,final
2025-08-01,1,2742,LK3,178.0,36.33708,27.001123,82.786514,100.2103,333.67416,482.37042,129.17384,83.43909,69.49009,final
2025-08-11,1,2742,LK3,178.0,26.342697,38.988766,91.96068,101.99288,311.46063,423.37152,71.251595,90.62349,73.875275,final
2025-08-21,1,2742,LK3,178.0,10.522472,46.08989,73.20225,112.07978,230.79214,383.5425,30.38267,66.79398,60.68632,final
2025-09-01,1,2742,LK3,178.0,18.848314,49.961422,55.713486,135.04007,211.37642,368.806,43.391006,43.35437,57.88468,final
2025-09-11,1,2742,LK3,178.0,38.488766,57.249252,67.85955,153.30057,199.67978,374.0335,69.86231,46.026085,54.000443,final
2025-09-21,1,2742,LK3,178.0,68.2809,72.268166,125.61798,179.47884,253.76405,399.55637,94.83971,70.80377,63.962418,final
2025-10-01,1,2742,LK3,178.0,58.842697,69.69083,165.61237,199.20824,304.11237,434.45862,85.47596,83.54823,70.339355,final
2025-10-11,1,2742,LK3,178.0,163.70224,96.14588,290.82584,238.10487,450.6461,493.39832,166.79102,121.68651,91.42207,final
2025-10-21,1,2742,LK3,178.0,94.87079,102.98315,317.4157,268.81985,516.23596,560.3785,92.48738,117.747375,92.19239,final
2025-11-01,1,2742,LK3,178.0,40.14607,106.7191,298.7191,305.8481,520.0449,640.09644,40.41034,97.70659,81.390144,final
2025-11-11,1,2742,LK3,178.0,221.9663,109.32977,356.98315,319.032,715.6685,710.43744,198.51898,111.71216,100.73117,final
2025-11-21,1,2742,LK3,178.0,235.97191,110.02341,498.0843,326.0723,941.118,774.371,209.49814,151.95602,121.39507,final
2025-12-01,1,2742,LK3,178.0,70.12921,70.55412,528.0674,289.90732,992.39886,794.9637,99.43761,180.7576,124.68052,final
2025-12-11,1,2742,LK3,178.0,118.19663,66.518166,424.29776,247.0957,1072.1067,804.23254,172.25922,170.29158,133.10225,final
2025-12-21,1,2742,LK3,178.0,24.685392,52.99176,213.01123,190.06404,1028.5112,784.9562,51.18898,111.76393,130.83147,final
2026-01-01,1,2742,LK3,178.0,46.99438,49.257866,189.8764,169.86217,1016.6629,759.83655,95.828285,111.445724,133.57924,final
2026-01-11,1,2742,LK3,178.0,20.730337,44.065918,92.41011,147.29213,873.69104,710.14343,52.440346,63.96267,122.8692,final
2026-01-21,1,2742,LK3,178.0,28.814608,44.95824,96.53932,138.28203,807.6349,656.1674,67.68574,70.86675,122.909096,final
2026-02-01,1,2742,LK3,178.0,56.52809,37.549812,106.07304,126.57397,824.01685,586.6792,144.60251,84.41869,140.11255,final
2026-02-11,1,2742,LK3,178.0,84.33146,32.638763,169.67416,115.14682,686.3821,507.7648,237.33899,145.38393,134.83415,final
2026-02-21,1,2742,LK3,178.0,67.02809,25.668915,207.88765,95.85749,517.43823,425.0775,234.857,211.0777,121.475365,final
2026-03-01,1,2742,LK3,178.0,11.61236,35.851124,162.97192,94.1588,458.92133,390.59494,40.665615,169.3969,117.271805,final
2026-03-11,1,2742,LK3,178.0,17.77528,46.784832,96.415726,108.30487,358.5,370.74384,43.980602,89.50694,96.74144,final
2026-03-21,1,2742,LK3,178.0,20.764046,44.724533,50.151688,127.36049,354.5786,361.5,51.81355,41.66779,98.111496,final
2026-04-01,1,2742,LK3,178.0,30.814608,59.890263,69.353935,151.39963,338.39886,372.1324,55.192577,47.540993,91.05526,final
2026-04-11,1,2742,LK3,178.0,76.16854,59.366104,127.74719,163.9809,393.8371,387.4326,126.104485,78.55752,101.631996,final
2026-04-21,1,2742,LK3,178.0,76.37079,65.74457,183.35394,185.00093,441.39328,408.2189,115.020546,99.13317,108.02828,final
2026-05-01,1,2742,LK3,178.0,168.17416,97.767975,320.7135,222.87865,553.03937,468.43707,168.50986,142.93288,117.869804,prelim
2026-05-11,1,2742,LK3,178.0,151.83147,97.98764,396.3764,261.50018,620.53937,533.78595,152.28183,150.61018,116.10165,prelim
2026-05-21,1,2742,LK3,178.0,70.53933,85.918915,390.54495,281.67453,624.05054,594.03595,83.08428,137.97702,105.01048,prelim
2026-06-01,1,2742,LK3,178.0,55.247192,64.69794,277.61798,248.60449,667.6854,622.88275,86.44043,111.440445,107.13551,forecast
2022-01-01,1,2743,LK8,280.0,41.467857,72.04893,134.6607,252.8812,780.0786,856.51526,60.309547,54.156994,91.127655,final
2022-01-11,1,2743,LK8,280.0,18.589285,62.500595,70.72857,214.67178,771.5965,844.07764,34.94678,34.473507,91.46354,final
2022-01-21,1,2743,LK8,280.0,10.075,57.22333,70.13214,191.77286,640.76434,805.5469,24.227247,38.182167,79.670204,final
2022-02-01,1,2743,LK8,280.0,34.70357,43.257618,63.367855,162.98155,496.8429,734.1245,82.27421,40.699623,67.89694,final
2022-02-11,1,2743,LK8,280.0,75.75357,33.00369,120.53214,133.48465,514.9822,652.55725,212.48877,90.64697,79.07786,final
2022-02-21,1,2743,LK8,280.0,16.942858,27.980356,127.399994,104.24167,341.5,566.1166,66.53312,121.199165,60.670628,final
2022-03-01,1,2743,LK8,280.0,34.653572,29.643215,127.35,90.62726,325.37854,506.49,114.46273,138.40196,64.5914,final
2022-03-11,1,2743,LK8,280.0,74.4,35.66274,125.99643,93.28631,317.25714,441.44275,195.26477,133.28044,72.183304,final
2022-03-21,1,2743,LK8,280.0,11.539286,41.545475,120.59286,106.851425,318.12497,402.86597,35.533607,112.28544,79.22332,final
2022-04-01,1,2743,LK8,280.0,99.725,51.37464,185.66428,128.58286,376.38214,382.19165,185.76614,142.7311,98.49958,final
2022-04-11,1,2743,LK8,280.0,53.964287,54.145954,165.22858,147.06607,411.75714,373.83704,99.69285,111.94383,110.00961,final
2022-04-21,1,2743,LK8,280.0,51.817856,52.697975,205.50714,158.21857,453.5,369.31168,98.47461,128.97255,122.4915,final
2022-05-01,1,2743,LK8,280.0,32.95357,54.896427,138.73572,161.74036,451.75003,380.95047,63.365334,86.203316,118.34421,final
2022-05-11,1,2743,LK8,280.0,39.88214,47.540596,124.653564,155.135,415.87857,395.4874,85.42374,80.965164,105.09158,final
2022-05-21,1,2743,LK8,280.0,37.235714,39.548927,110.07143,141.98595,436.17142,407.05597,94.80747,78.28737,107.065895,final
2022-06-01,1,2743,LK8,280.0,8.925,21.753452,86.04286,108.84297,410.44284,399.1662,52.04936,79.97231,102.79011,final
2022-06-11,1,2743,LK8,280.0,33.16786,16.496428,79.32857,77.79881,369.2107,379.99988,177.55443,101.84755,97.19762,final
2022-06-21,1,2743,LK8,280.0,12.171429,14.79119,54.264286,53.04107,369.8428,353.2456,86.762985,102.1075,104.63291,final
2022-07-01,1,2743,LK8,280.0,11.328571,17.061787,56.66786,48.349403,281.44644,318.93274,74.01292,115.59241,88.42775,final
2022-07-11,1,2743,LK8,280.0,11.817857,19.926191,35.317856,51.779167,239.3,284.71298,67.47062,71.00819,84.32484,final
2022-07-21,1,2743,LK8,280.0,77.567856,19.796547,100.71428,56.784523,265.05,251.81155,332.98126,171.10156,105.15492,final
2022-08-01,1,2743,LK8,280.0,52.775,18.222023,142.1607,57.944763,284.87143,215.13715,248.794,233.7934,131.67766,final
2022-08-11,1,2743,LK8,280.0,10.775,24.144285,141.11786,62.162857,255.76428,191.74083,54.127247,217.55756,132.54202,final
2022-08-21,1,2743,LK8,280.0,94.042854,26.068096,157.59286,68.4344,312.5714,178.26,318.7928,221.4124,173.29008,final
2022-09-01,1,2743,LK8,280.0,47.146427,26.652143,151.96428,76.864525,350.79285,183.15869,164.74849,191.73663,189.0919,final
2022-09-11,1,2743,LK8,280.0,6.332143,25.255358,147.52142,77.97559,323.95712,191.91762,37.454994,183.8148,167.05318,final
2022-09-21,1,2743,LK8,280.0,18.439285,42.685833,71.917854,94.59333,330.22498,219.81227,49.15356,77.23193,149.11328,final
2022-10-01,1,2743,LK8,280.0,39.460712,54.21619,64.23214,122.15738,358.35715,256.96667,75.08202,54.446022,138.70357,final
2022-10-11,1,2743,LK8,280.0,151.11072,76.51369,209.01071,173.41571,497.65,313.55417,191.51472,119.95059,157.79106,final
2022-10-21,1,2743,LK8,280.0,112.13928,99.91024,302.7107,230.64012,532.22144,393.66788,111.65666,130.58502,134.75414,final
2022-11-01,1,2743,LK8,280.0,153.94286,114.21524,417.19287,290.63916,633.3893,489.66107,133.32428,142.80682,129.0559,final
2022-11-11,1,2743,LK8,280.0,95.69643,111.50191,361.77856,325.62738,718.31067,577.0187,86.43329,110.93411,124.2762,final
2022-01-01,2,25847,LK33,85.0,42.341175,48.585884,117.09412,161.94275,604.5529,624.8086,88.34636,73.13532,96.78384,final
2022-01-11,2,25847,LK33,85.0,14.376471,41.53804,64.31764,139.98784,595.847,611.5196,41.63577,47.80928,97.45789,final
2022-01-21,2,25847,LK33,85.0,7.0117645,41.48902,63.72941,131.61295,506.4588,586.27295,25.83785,50.309586,86.5013,final
2022-02-01,2,25847,LK33,85.0,20.694118,31.822353,42.08235,114.84941,394.82352,527.07764,69.778595,39.28459,75.14383,final
2022-02-11,2,25847,LK33,85.0,47.611763,23.74196,75.31764,97.05334,405.5176,455.74747,183.04861,78.70163,89.09818,final
2022-02-21,2,25847,LK33,85.0,11.77647,19.586275,80.08235,75.15059,284.91763,382.6008,68.23511,106.15312,74.798,final
2022-03-01,2,25847,LK33,85.0,29.37647,23.593725,88.7647,66.92196,247.94118,343.7141,120.22383,130.37006,72.5354,final
2022-03-11,2,25847,LK33,85.0,67.36471,30.479216,108.51765,73.65922,248.15292,310.70038,203.96365,144.31575,80.18771,final
2022-03-21,2,25847,LK33,85.0,9.752941,30.024706,106.494125,84.09765,250.30586,290.86118,42.12153,125.13699,86.29245,final
2022-04-01,2,25847,LK33,85.0,45.52941,42.539608,122.64706,103.04353,253.49411,284.8149,106.28908,118.1441,89.192825,final
2022-04-11,2,25847,LK33,85.0,41.69412,41.395294,96.97647,113.9596,280.81177,284.67215,100.64409,85.72362,98.66733,final
2022-04-21,2,25847,LK33,85.0,46.0,42.172943,133.22353,126.10784,319.80002,285.35608,108.11282,105.427345,111.862656,final
2022-05-01,2,25847,LK33,85.0,43.941177,51.322746,131.6353,134.89098,343.04706,304.85648,86.89416,97.67271,112.32525,final
2022-05-11,2,25847,LK33,85.0,71.74117,47.432156,161.68234,140.92784,367.17648,328.54666,146.36281,114.22244,111.58154,final
2022-05-21,2,25847,LK33,85.0,71.05882,37.071373,186.74118,135.82628,426.4588,346.03177,180.78522,136.1544,122.911606,final
2022-06-01,2,25847,LK33,85.0,12.694118,27.204706,155.49411,111.70824,409.77646,349.64273,54.94265,137.51738,116.95614,final
2022-06-11,2,25847,LK33,85.0,35.682354,21.292942,119.43529,85.56902,378.09412,340.45648,154.72728,137.39278,110.895035,final
2022-06-21,2,25847,LK33,85.0,6.082353,17.22353,54.458824,65.721176,374.42355,327.6553,49.867657,84.07499,114.05907,final
2022-07-01,2,25847,LK33,85.0,10.211764,13.951372,51.97647,52.467842,339.1059,299.06705,80.26735,99.144966,113.16778,final
2022-07-11,2,25847,LK33,85.0,8.105883,15.310589,24.4,46.485493,305.51767,272.98236,64.527336,57.103462,111.70409,final
2022-07-21,2,25847,LK33,85.0,55.0,15.895686,73.31764,45.157646,314.51767,246.7051,287.1406,156.14297,126.94128,final
2022-08-01,2,25847,LK33,85.0,54.69412,15.458823,117.8,46.6651,325.2706,210.84119,291.7769,237.68463,153.01555,final
2022-08-11,2,25847,LK33,85.0,4.5411763,20.660393,114.2353,52.0149,258.0706,184.06941,37.182503,209.13007,139.1397,final
2022-08-21,2,25847,LK33,85.0,71.72941,23.213726,130.9647,59.332943,258.74118,170.21176,271.95773,211.34537,150.5271,final
2022-09-01,2,25847,LK33,85.0,22.6,17.928236,98.87058,61.802353,268.64706,160.93529,120.375595,155.48941,164.91191,final
2022-09-11,2,25847,LK33,85.0,1.5058824,19.020391,95.83529,60.162354,234.47061,158.66275,27.084831,154.74469,146.31955,final
2022-09-21,2,25847,LK33,85.0,8.035295,30.005098,32.14118,66.95373,236.42354,171.44432,37.238277,51.61814,136.82704,final
2022-10-01,2,25847,LK33,85.0,20.505882,39.81333,30.047058,88.83882,246.71765,197.30627,56.915836,37.348145,124.42404,final
2022-10-11,2,25847,LK33,85.0,97.011765,55.84745,125.55294,125.665886,335.62354,237.84314,167.65167,99.91356,140.26483,final
2022-10-21,2,25847,LK33,85.0,99.65882,70.51019,217.17647,166.17097,380.28235,292.45764,138.60225,129.79799,129.52512,final
2022-11-01,2,25847,LK33,85.0,115.329414,91.01451,312.0,217.37216,440.91763,368.01334,125.3242,142.55382,119.544685,final
2022-11-11,2,25847,LK33,85.0,86.29412,93.26666,301.28235,254.79137,522.6706,440.6196,92.904465,117.89549,118.412796,final
2022-11-21,2,25847,LK33,85.0,14.764706,93.6647,216.38824,277.9459,465.7059,511.0706,20.032194,78.24402,91.2096,final
2022-12-01,2,25847,LK33,85.0,78.62353,63.38549,179.68234,250.31686,521.72943,556.52783,122.28256,72.334564,93.8029,final
2022-12-11,2,25847,LK33,85.0,55.611763,63.815685,149.0,220.86589,575.83527,601.3231,88.07841,68.18205,95.796326,final
2022-12-21,2,25847,LK33,85.0,50.08235,49.183136,184.31764,176.38431,617.8823,620.50116,101.659584,104.37378,99.58132,final
2023-01-01,2,25847,LK33,85.0,14.211764,48.585884,119.905876,161.94275,611.58826,624.8086,35.852287,74.81959,97.900894,final
2023-01-11,2,25847,LK33,85.0,35.376472,41.53804,99.670586,139.98784,549.95294,611.5196,86.76015,72.192665,90.01384,final
2023-01-21,2,25847,LK33,85.0,60.294117,41.48902,109.882355,131.61295,510.58823,586.27295,140.4506,84.093315,87.19971,final
2023-02-01,2,25847,LK33,85.0,98.47059,31.822353,194.14117,114.84941,493.7294,527.07764,280.9994,166.1595,93.732445,final
2023-02-11,2,25847,LK33,85.0,22.082354,23.74196,180.84706,97.05334,429.51767,455.74747,94.225845,182.10777,94.30712,final
2023-02-21,2,25847,LK33,85.0,19.082354,19.586275,139.6353,75.15059,433.83533,382.6008,97.95039,180.45444,113.218376,final
2023-03-01,2,25847,LK33,85.0,77.752945,23.593725,118.91765,66.92196,432.96472,343.7141,289.40945,172.29459,125.59421,final
2023-03-11,2,25847,LK33,85.0,107.97647,30.479216,204.81177,73.65922,485.32944,310.70038,318.43,266.73514,155.3148,final
2023-03-21,2,25847,LK33,85.0,9.552941,30.024706,195.28236,84.09765,444.8,290.86118,41.550507,224.78973,152.03076,final
2023-04-01,2,25847,LK33,85.0,23.294117,42.539608,140.82353,103.04353,453.8824,284.8149,59.516937,134.96739,158.33636,final
2023-04-11,2,25847,LK33,85.0,6.282353,41.395294,39.12941,113.9596,424.78827,284.67215,24.31788,37.09613,148.37059,final
2023-04-21,2,25847,LK33,85.0,80.411766,42.172943,109.988235,126.10784,444.9059,285.35608,181.06093,87.70508,154.9497,final
2023-05-01,2,25847,LK33,85.0,229.98824,51.322746,316.68237,134.89098,576.4235,304.85648,417.21732,229.9522,187.64285,final
2023-05-11,2,25847,LK33,85.0,94.87059,47.432156,405.27057,140.92784,649.2118,328.54666,190.47585,281.14618,196.13802,final
2023-05-21,2,25847,LK33,85.0,66.858826,37.071373,391.71765,135.82628,696.9883,346.03177,170.80219,281.70712,199.97856,final
2023-06-01,2,25847,LK33,85.0,18.77647,27.204706,180.50589,111.70824,638.0118,349.64273,73.829185,158.94841,181.31255,final
2023-06-11,2,25847,LK33,85.0,14.529411,21.292942,100.16471,85.56902,544.56476,340.45648,74.27625,116.11555,159.08363,final
2023-06-21,2,25847,LK33,85.0,16.011765,17.22353,49.317646,65.721176,551.02356,327.6553,94.54738,76.80534,167.14706,final
2023-07-01,2,25847,LK33,85.0,31.37647,13.951372,61.91765,52.467842,559.1059,299.06705,191.94638,116.44365,185.52023,final
2023-07-11,2,25847,LK33,85.0,4.5529413,15.310589,51.941177,46.485493,557.3764,272.98236,47.03429,110.59655,202.3065,final
2023-07-21,2,25847,LK33,85.0,10.694118,15.895686,46.62353,45.157646,487.6588,246.7051,75.10697,102.92256,195.72859,final
2023-08-01,2,25847,LK33,85.0,3.6470587,15.458823,18.894117,46.6651,261.31766,210.84119,42.265667,46.24808,123.38593,final
2023-08-11,2,25847,LK33,85.0,12.635294,20.660393,26.97647,52.0149,179.08238,184.06941,68.72574,56.08441,97.36233,final
2023-08-21,2,25847,LK33,85.0,37.95294,23.213726,54.235294,59.332943,150.17645,170.21176,152.24129,92.07614,88.56509,final
2023-09-01,2,25847,LK33,85.0,74.329414,17.928236,124.91765,61.802353,205.7294,160.93529,345.99005,194.48065,126.994934,final
2023-09-11,2,25847,LK33,85.0,48.411766,19.020391,160.69412,60.162354,239.61179,158.66275,222.36009,254.2789,149.46088,final
2023-09-21,2,25847,LK33,85.0,68.2,30.005098,190.94118,66.95373,291.8,171.44432,209.11241,272.31552,168.2117,final
2023-10-01,2,25847,LK33,85.0,150.18823,39.81333,266.8,88.83882,410.61176,197.30627,346.29926,289.64557,205.43689,final
2023-10-11,2,25847,LK33,85.0,145.3647,55.84745,363.75293,125.665886,551.4235,237.84314,247.1175,282.21054,229.12878,final
2023-10-21,2,25847,LK33,85.0,90.34118,70.51019,385.8941,166.17097,631.07056,292.45764,126.262665,228.3647,213.83566,final
2023-11-01,2,25847,LK33,85.0,115.247055,91.01451,350.95294,217.37216,742.6706,368.01334,125.23842,160.07083,200.44072,final
2023-11-11,2,25847,LK33,85.0,90.03529,93.26666,295.62354,254.79137,820.07056,440.6196,96.71163,115.71728,185.15132,final
2023-11-21,2,25847,LK33,85.0,103.65882,93.6647,308.94116,277.9459,885.7764,511.0706,110.12938,110.95449,172.6075,final
2023-12-01,2,25847,LK33,85.0,139.68236,63.38549,333.37646,250.31686,951.1294,556.52783,211.56879,132.53197,170.27284,final
2023-12-11,2,25847,LK33,85.0,118.4,63.815685,361.74118,220.86589,1021.1177,601.3231,179.31958,162.3712,169.23611,final
2023-12-21,2,25847,LK33,85.0,116.74117,49.183136,374.82355,176.38431,1069.6588,620.50116,224.68462,209.40265,171.80765,final
2024-01-01,2,25847,LK33,85.0,221.71765,48.585884,456.85883,161.94275,1141.1882,624.8086,423.09213,276.657,181.98993,final
2024-01-11,2,25847,LK33,85.0,9.482353,41.53804,347.9412,139.98784,1005.3059,611.5196,31.119389,243.42813,163.87247,final
2024-01-21,2,25847,LK33,85.0,34.129414,41.48902,265.32944,131.61295,949.0941,586.27295,84.16915,197.87982,161.36272,final
2024-02-01,2,25847,LK33,85.0,9.764706,31.822353,53.376472,114.84941,843.61176,527.07764,40.097126,48.708187,159.49022,final
2024-02-11,2,25847,LK33,85.0,4.9764705,23.74196,48.87059,97.05334,758.5529,455.74747,34.710476,52.7867,165.72049,final
2024-02-21,2,25847,LK33,85.0,6.329412,19.586275,21.07059,75.15059,661.2235,382.6008,46.08023,32.527008,171.88394,final
2024-03-01,2,25847,LK33,85.0,13.905882,23.593725,25.211765,66.92196,535.4471,343.7141,66.11899,42.006317,154.98285,final
2024-03-11,2,25847,LK33,85.0,3.447059,30.479216,23.682354,73.65922,420.49414,310.70038,23.80847,36.464073,134.77783,final
2024-03-21,2,25847,LK33,85.0,34.6,30.024706,51.95294,84.09765,338.35297,290.86118,113.06305,63.921936,116.052055,final
2024-04-01,2,25847,LK33,85.0,21.0,42.539608,59.04706,103.04353,137.6353,284.8149,54.69124,59.278934,49.215996,final
2024-04-11,2,25847,LK33,85.0,51.42353,41.395294,107.02353,113.9596,179.57648,284.67215,121.61477,94.16939,63.719093,final
2024-04-21,2,25847,LK33,85.0,47.30588,42.172943,119.729416,126.10784,192.75293,285.35608,110.8811,95.13497,68.10704,final
2024-05-01,2,25847,LK33,85.0,45.91765,51.322746,144.64706,134.89098,228.90587,304.85648,90.40335,106.97407,75.48846,final
2024-05-11,2,25847,LK33,85.0,71.27059,47.432156,164.49411,140.92784,295.19998,328.54666,145.4653,116.14926,90.002396,final
2024-05-21,2,25847,LK33,85.0,29.92941,37.071373,147.11765,135.82628,318.80002,346.03177,83.02418,108.017944,92.24236,final
2024-06-01,2,25847,LK33,85.0,32.058823,27.204706,133.25882,111.70824,336.95294,349.64273,115.0727,118.465355,96.42181,final
2024-06-11,2,25847,LK33,85.0,4.2,21.292942,66.18823,85.56902,337.70587,340.45648,34.99038,78.60108,99.20378,final
2024-06-21,2,25847,LK33,85.0,11.411765,17.22353,47.67059,65.721176,314.51767,327.6553,73.8486,74.4764,96.050674,final
2024-07-01,2,25847,LK33,85.0,9.094118,13.951372,24.705883,52.467842,302.6118,299.06705,74.3699,51.69131,101.16577,final
2024-07-11,2,25847,LK33,85.0,12.458823,15.310589,32.964706,46.485493,263.64703,272.98236,85.95922,73.73865,96.641754,final
2024-07-21,2,25847,LK33,85.0,8.388235,15.895686,29.941175,45.157646,224.72939,246.7051,64.07176,69.66271,91.269264,final
2024-08-01,2,25847,LK33,85.0,4.282353,15.458823,25.12941,46.6651,183.09409,210.84119,45.3709,58.316757,87.14467,final
2024-08-11,2,25847,LK33,85.0,74.47059,20.660393,87.141174,52.0149,186.29413,184.06941,309.7014,161.60893,101.17667,final
2024-08-21,2,25847,LK33,85.0,47.14118,23.213726,125.89412,59.332943,203.50589,170.21176,184.80783,203.46358,119.00222,final
2024-09-01,2,25847,LK33,85.0,15.247059,17.928236,136.85883,61.802353,186.6941,160.93529,88.30622,212.35605,115.52341,final
2024-09-11,2,25847,LK33,85.0,4.7411766,19.020391,67.12941,60.162354,187.23529,158.66275,40.55378,110.69185,117.458176,final
2024-09-21,2,25847,LK33,85.0,31.564707,30.005098,51.55294,66.95373,207.38824,171.44432,104.455376,78.59627,120.37126,final
2024-10-01,2,25847,LK33,85.0,68.29412,39.81333,104.600006,88.83882,266.58826,197.30627,163.55428,116.79602,134.2461,final
2024-10-11,2,25847,LK33,85.0,44.988235,55.84745,144.84706,125.665886,299.11768,237.84314,82.15338,114.67955,125.23215,final
2024-10-21,2,25847,LK33,85.0,84.541176,70.51019,197.82353,166.17097,375.2706,292.45764,118.581566,118.49178,127.840256,final
2024-11-01,2,25847,LK33,85.0,133.64706,91.01451,263.17648,217.37216,504.6353,368.01334,144.40219,120.598045,136.62657,final
2024-11-11,2,25847,LK33,85.0,57.317646,93.26666,275.5059,254.79137,487.48236,440.6196,63.416874,107.97352,110.51631,final
2024-11-21,2,25847,LK33,85.0,161.23529,93.6647,352.2,277.9459,601.5765,511.0706,168.48508,126.243225,117.53751,final
2024-12-01,2,25847,LK33,85.0,17.97647,63.38549,236.5294,250.31686,604.3059,556.52783,33.598457,94.59986,108.50859,final
2024-12-11,2,25847,LK33,85.0,62.97647,63.815685,242.18823,220.86589,662.54114,601.3231,98.78048,109.44027,110.096596,final
2024-12-21,2,25847,LK33,85.0,63.705883,49.183136,144.65883,176.38431,694.6823,620.50116,126.803085,82.50925,111.859474,final
2025-01-01,2,25847,LK33,85.0,52.08235,48.585884,178.76471,161.94275,678.4706,624.8086,106.52498,110.076485,108.52036,final
2025-01-11,2,25847,LK33,85.0,122.0,41.53804,237.78824,139.98784,755.4823,611.5196,272.89502,167.45421,123.35087,final
2025-01-21,2,25847,LK33,85.0,135.64706,41.48902,309.72943,131.61295,806.58826,586.27295,302.53824,230.38039,137.26118,final
2025-02-01,2,25847,LK33,85.0,4.8705883,31.822353,262.51764,114.84941,677.81177,527.07764,26.805967,223.21149,128.32935,final
2025-02-11,2,25847,LK33,85.0,5.8588233,23.74196,146.37648,97.05334,626.35297,455.74747,37.780388,148.33075,137.02798,final
2025-02-21,2,25847,LK33,85.0,71.51765,19.586275,82.247055,75.15059,536.6353,382.6008,311.22098,108.85391,139.74051,final
2025-03-01,2,25847,LK33,85.0,80.31765,23.593725,157.69412,66.92196,598.97644,343.7141,298.3789,226.20926,173.20103,final
2025-03-11,2,25847,LK33,85.0,73.62353,30.479216,225.45883,73.65922,609.62354,310.70038,221.60446,292.9839,194.68571,final
2025-03-21,2,25847,LK33,85.0,51.24706,30.024706,205.18823,84.09765,597.16473,290.86118,160.59253,235.90771,203.52948,final
2025-04-01,2,25847,LK33,85.0,114.117645,42.539608,238.98824,103.04353,659.19995,284.8149,250.56505,225.824,229.18074,final
2025-04-11,2,25847,LK33,85.0,49.35294,41.395294,214.71764,113.9596,586.55304,284.67215,117.15183,184.69937,204.21466,final
2025-04-21,2,25847,LK33,85.0,76.858826,42.172943,240.3294,126.10784,527.7647,285.35608,173.52919,187.1203,183.48668,final
2025-05-01,2,25847,LK33,85.0,37.294117,51.322746,163.50587,134.89098,560.1883,304.85648,75.09243,120.45515,182.40326,final
2025-05-11,2,25847,LK33,85.0,27.470589,47.432156,141.62354,140.92784,581.8,328.54666,61.92877,100.476746,175.9274,final
2025-05-21,2,25847,LK33,85.0,53.541176,37.071373,118.305885,135.82628,563.82355,346.03177,139.1473,87.55886,162.04332,final
2025-06-01,2,25847,LK33,85.0,16.517647,27.204706,97.52941,111.70824,500.02353,349.64273,66.81522,87.85104,142.40346,final
2025-06-11,2,25847,LK33,85.0,21.941177,21.292942,92.0,85.56902,448.3412,340.45648,102.46544,107.10064,131.2296,final
2025-06-21,2,25847,LK33,85.0,4.388235,17.22353,42.84706,65.721176,401.48236,327.6553,42.24457,67.65592,122.19327,final
2025-07-01,2,25847,LK33,85.0,3.4,13.951372,29.729412,52.467842,290.76468,299.06705,44.323967,60.432774,97.26956,final
2025-07-11,2,25847,LK33,85.0,6.1294117,15.310589,13.917646,46.485493,247.54115,272.98236,54.796104,36.743645,90.8479,final
